state,year,county,tract,tested,BLL_geq_5,BLL_geq_10
MD,2015,Baltimore,240054025.04,53,0,0
MD,2015,Baltimore,240054025.05,82,0,0
MD,2015,Baltimore,240054025.06,73,2,0
MD,2015,Baltimore,240054025.07,276,2,0
MD,2015,Baltimore,240054026.02,34,0,0
MD,2015,Baltimore,240054026.03,96,2,1
MD,2015,Baltimore,240054026.04,88,1,0
MD,2015,Baltimore,240054031.00,39,1,0
MD,2015,Baltimore,240054032.01,59,2,0
MD,2015,Baltimore,240054032.02,42,0,0
MD,2015,Baltimore,240054033.00,53,1,0
MD,2015,Baltimore,240054034.00,192,4,0
MD,2015,Baltimore,240054035.00,162,1,0
MD,2015,Baltimore,240054036.01,86,0,0
MD,2015,Baltimore,240054036.02,144,3,0
MD,2015,Baltimore,240054037.01,99,0,0
MD,2015,Baltimore,240054037.02,97,2,0
MD,2015,Baltimore,240054038.01,13,1,0
MD,2015,Baltimore,240054038.02,36,0,0
MD,2015,Baltimore,240054038.03,40,0,0
MD,2015,Baltimore,240054041.00,155,0,0
MD,2015,Baltimore,240054042.01,113,3,0
MD,2015,Baltimore,240054042.02,197,3,1
MD,2015,Baltimore,240054044.01,155,2,0
MD,2015,Baltimore,240054044.02,71,0,0
MD,2015,Baltimore,240054045.01,101,1,0
MD,2015,Baltimore,240054045.02,62,0,0
MD,2015,Baltimore,240054046.00,27,0,0
MD,2015,Baltimore,240054048.00,20,2,0
MD,2015,Baltimore,240054049.00,28,0,0
MD,2015,Baltimore,240054050.00,43,1,0
MD,2015,Baltimore,240054060.00,45,0,0
MD,2015,Baltimore,240054070.00,82,0,0
MD,2015,Baltimore,240054081.00,86,1,0
MD,2015,Baltimore,240054082.00,30,0,0
MD,2015,Baltimore,240054083.01,78,2,1
MD,2015,Baltimore,240054083.02,36,0,0
MD,2015,Baltimore,240054084.00,12,0,0
MD,2015,Baltimore,240054085.02,63,0,0
MD,2015,Baltimore,240054085.03,89,5,1
MD,2015,Baltimore,240054085.05,69,0,0
MD,2015,Baltimore,240054085.06,108,2,0
MD,2015,Baltimore,240054085.07,189,6,0
MD,2015,Baltimore,240054086.01,65,0,0
MD,2015,Baltimore,240054086.02,24,0,0
MD,2015,Baltimore,240054087.02,31,0,0
MD,2015,Baltimore,240054087.03,116,0,0
MD,2015,Baltimore,240054087.04,103,0,0
MD,2015,Baltimore,240054088.00,45,2,1
MD,2015,Baltimore,240054089.00,38,0,0
MD,2015,Baltimore,240054101.00,55,0,0
MD,2015,Baltimore,240054102.00,66,0,0
MD,2015,Baltimore,240054111.01,20,0,0
MD,2015,Baltimore,240054111.02,20,0,0
MD,2015,Baltimore,240054112.01,27,1,0
MD,2015,Baltimore,240054112.02,29,0,0
MD,2015,Baltimore,240054113.02,36,1,0
MD,2015,Baltimore,240054113.03,82,0,0
MD,2015,Baltimore,240054113.04,144,0,0
MD,2015,Baltimore,240054113.06,113,1,0
MD,2015,Baltimore,240054113.07,61,0,0
MD,2015,Baltimore,240054114.04,47,1,0
MD,2015,Baltimore,240054114.06,49,0,0
MD,2015,Baltimore,240054114.07,155,0,0
MD,2015,Baltimore,240054114.08,62,1,0
MD,2015,Baltimore,240054114.09,87,0,0
MD,2015,Baltimore,240054114.10,71,0,0
MD,2015,Baltimore,240054201.00,69,1,0
MD,2015,Baltimore,240054202.00,53,0,0
MD,2015,Baltimore,240054203.01,53,0,0
MD,2015,Baltimore,240054203.02,60,3,1
MD,2015,Baltimore,240054203.03,22,0,0
MD,2015,Baltimore,240054204.01,154,3,0
MD,2015,Baltimore,240054204.02,29,0,0
MD,2015,Baltimore,240054205.00,81,1,1
MD,2015,Baltimore,240054206.00,80,0,0
MD,2015,Baltimore,240054207.01,91,0,0
MD,2015,Baltimore,240054207.02,43,0,0
MD,2015,Baltimore,240054208.00,80,2,0
MD,2015,Baltimore,240054209.00,84,3,2
MD,2015,Baltimore,240054210.00,44,1,0
MD,2015,Baltimore,240054211.01,74,0,0
MD,2015,Baltimore,240054211.02,52,0,0
MD,2015,Baltimore,240054212.00,34,1,0
MD,2015,Baltimore,240054213.00,85,0,0
MD,2015,Baltimore,240054301.01,221,3,1
MD,2015,Baltimore,240054301.02,68,4,0
MD,2015,Baltimore,240054302.00,71,2,0
MD,2015,Baltimore,240054303.00,196,1,0
MD,2015,Baltimore,240054304.00,104,3,1
MD,2015,Baltimore,240054306.00,31,0,0
MD,2015,Baltimore,240054307.00,82,4,0
MD,2015,Baltimore,240054308.00,56,2,0
MD,2015,Baltimore,240054309.00,244,8,1
MD,2015,Baltimore,240054401.00,77,0,0
MD,2015,Baltimore,240054402.00,51,1,0
MD,2015,Baltimore,240054403.00,48,0,0
MD,2015,Baltimore,240054404.00,96,1,0
MD,2015,Baltimore,240054405.00,52,0,0
MD,2015,Baltimore,240054406.00,22,0,0
MD,2015,Baltimore,240054407.01,149,3,0
MD,2015,Baltimore,240054407.02,126,2,0
MD,2015,Baltimore,240054408.00,41,0,0
MD,2015,Baltimore,240054409.00,76,1,0
MD,2015,Baltimore,240054410.00,102,2,0
MD,2015,Baltimore,240054411.01,28,0,0
MD,2015,Baltimore,240054411.02,71,1,0
MD,2015,Baltimore,240054501.00,56,1,0
MD,2015,Baltimore,240054502.00,62,1,0
MD,2015,Baltimore,240054503.00,53,0,0
MD,2015,Baltimore,240054504.00,39,0,0
MD,2015,Baltimore,240054505.01,93,2,0
MD,2015,Baltimore,240054505.03,191,3,0
MD,2015,Baltimore,240054505.04,182,2,0
MD,2015,Baltimore,240054506.00,46,1,0
MD,2015,Baltimore,240054507.00,20,0,0
MD,2015,Baltimore,240054508.00,89,1,0
MD,2015,Baltimore,240054509.00,43,0,0
MD,2015,Baltimore,240054510.00,18,0,0
MD,2015,Baltimore,240054511.00,51,0,0
MD,2015,Baltimore,240054512.00,55,0,0
MD,2015,Baltimore,240054513.00,70,3,1
MD,2015,Baltimore,240054514.00,246,2,1
MD,2015,Baltimore,240054515.00,78,1,0
MD,2015,Baltimore,240054516.00,16,0,0
MD,2015,Baltimore,240054517.01,37,0,0
MD,2015,Baltimore,240054517.02,22,0,0
MD,2015,Baltimore,240054518.01,96,4,2
MD,2015,Baltimore,240054518.02,43,0,0
MD,2015,Baltimore,240054518.03,103,0,0
MD,2015,Baltimore,240054519.00,22,0,0
MD,2015,Baltimore,240054520.00,29,0,0
MD,2015,Baltimore,240054521.00,56,0,0
MD,2015,Baltimore,240054523.00,77,3,0
MD,2015,Baltimore,240054524.00,35,0,0
MD,2015,Baltimore,240054525.00,74,1,1
MD,2015,Baltimore,240054901.00,63,0,0
MD,2015,Baltimore,240054902.00,40,0,0
MD,2015,Baltimore,240054903.01,101,2,1
MD,2015,Baltimore,240054903.02,45,1,0
MD,2015,Baltimore,240054904.00,14,0,0
MD,2015,Baltimore,240054905.00,38,0,0
MD,2015,Baltimore,240054906.01,72,1,0
MD,2015,Baltimore,240054906.02,90,0,0
MD,2015,Baltimore,240054906.03,54,1,0
MD,2015,Baltimore,240054906.05,3,0,0
MD,2015,Baltimore,240054907.01,14,0,0
MD,2015,Baltimore,240054907.03,52,0,0
MD,2015,Baltimore,240054908.00,40,0,0
MD,2015,Baltimore,240054909.00,65,0,0
MD,2015,Baltimore,240054910.00,57,1,1
MD,2015,Baltimore,240054911.00,83,1,0
MD,2015,Baltimore,240054912.01,43,0,0
MD,2015,Baltimore,240054912.02,57,0,0
MD,2015,Baltimore,240054913.00,63,0,0
MD,2015,Baltimore,240054914.01,120,4,0
MD,2015,Baltimore,240054914.02,62,0,0
MD,2015,Baltimore,240054915.00,110,2,0
MD,2015,Baltimore,240054916.00,58,0,0
MD,2015,Baltimore,240054917.01,71,0,0
MD,2015,Baltimore,240054917.02,57,0,0
MD,2015,Baltimore,240054919.00,17,0,0
MD,2015,Baltimore,240054920.01,33,1,0
MD,2015,Baltimore,240054920.02,93,0,0
MD,2015,Baltimore,240054921.01,54,1,0
MD,2015,Baltimore,240054921.02,48,1,0
MD,2015,Baltimore,240054922.00,58,0,0
MD,2015,Baltimore City,NA,1663,63,3
MD,2015,Baltimore City,245100101.00,65,0,0
MD,2015,Baltimore City,245100102.00,67,6,1
MD,2015,Baltimore City,245100103.00,52,2,0
MD,2015,Baltimore City,245100104.00,36,2,0
MD,2015,Baltimore City,245100105.00,42,1,0
MD,2015,Baltimore City,245100201.00,38,1,0
MD,2015,Baltimore City,245100202.00,48,2,0
MD,2015,Baltimore City,245100203.00,49,0,0
MD,2015,Baltimore City,245100301.00,97,4,1
MD,2015,Baltimore City,245100302.00,48,1,0
MD,2015,Baltimore City,245100401.00,78,1,0
MD,2015,Baltimore City,245100402.00,7,0,0
MD,2015,Baltimore City,245100501.00,47,0,0
MD,2015,Baltimore City,245100601.00,136,11,2
MD,2015,Baltimore City,245100602.00,143,13,0
MD,2015,Baltimore City,245100603.00,64,4,1
MD,2015,Baltimore City,245100604.00,32,0,0
MD,2015,Baltimore City,245100605.00,32,1,0
MD,2015,Baltimore City,245100701.00,100,19,3
MD,2015,Baltimore City,245100702.00,152,35,4
MD,2015,Baltimore City,245100703.00,30,9,2
MD,2015,Baltimore City,245100704.00,42,2,1
MD,2015,Baltimore City,245100801.01,108,3,2
MD,2015,Baltimore City,245100801.02,73,5,1
MD,2015,Baltimore City,245100802.00,42,9,1
MD,2015,Baltimore City,245100803.01,73,19,0
MD,2015,Baltimore City,245100803.02,81,9,1
MD,2015,Baltimore City,245100804.00,50,6,2
MD,2015,Baltimore City,245100805.00,65,10,2
MD,2015,Baltimore City,245100806.00,96,20,6
MD,2015,Baltimore City,245100807.00,32,8,2
MD,2015,Baltimore City,245100808.00,69,11,4
MD,2015,Baltimore City,245100901.00,90,9,3
MD,2015,Baltimore City,245100902.00,80,4,1
MD,2015,Baltimore City,245100903.00,95,6,0
MD,2015,Baltimore City,245100904.00,54,3,0
MD,2015,Baltimore City,245100905.00,47,3,1
MD,2015,Baltimore City,245100906.00,99,19,5
MD,2015,Baltimore City,245100907.00,106,14,3
MD,2015,Baltimore City,245100908.00,102,21,5
MD,2015,Baltimore City,245100909.00,91,8,1
MD,2015,Baltimore City,245101001.00,66,5,3
MD,2015,Baltimore City,245101002.00,102,3,1
MD,2015,Baltimore City,245101004.00,4,0,0
MD,2015,Baltimore City,245101101.00,24,1,0
MD,2015,Baltimore City,245101102.00,32,0,0
MD,2015,Baltimore City,245101201.00,50,1,1
MD,2015,Baltimore City,245101202.00,60,7,2
MD,2015,Baltimore City,245101203.00,93,10,1
MD,2015,Baltimore City,245101204.00,44,3,0
MD,2015,Baltimore City,245101205.00,36,1,0
MD,2015,Baltimore City,245101206.00,28,1,0
MD,2015,Baltimore City,245101207.00,62,3,0
MD,2015,Baltimore City,245101301.00,54,1,0
MD,2015,Baltimore City,245101302.00,71,1,0
MD,2015,Baltimore City,245101303.00,70,6,0
MD,2015,Baltimore City,245101304.00,70,14,4
MD,2015,Baltimore City,245101306.00,81,9,4
MD,2015,Baltimore City,245101307.00,102,2,0
MD,2015,Baltimore City,245101308.03,75,3,1
MD,2015,Baltimore City,245101308.04,36,2,0
MD,2015,Baltimore City,245101308.05,12,0,0
MD,2015,Baltimore City,245101308.06,15,0,0
MD,2015,Baltimore City,245101401.00,50,4,2
MD,2015,Baltimore City,245101402.00,134,7,0
MD,2015,Baltimore City,245101403.00,68,10,2
MD,2015,Baltimore City,245101501.00,115,10,4
MD,2015,Baltimore City,245101502.00,122,20,3
MD,2015,Baltimore City,245101503.00,66,12,0
MD,2015,Baltimore City,245101504.00,87,9,0
MD,2015,Baltimore City,245101505.00,29,1,0
MD,2015,Baltimore City,245101506.00,106,15,3
MD,2015,Baltimore City,245101507.01,44,2,0
MD,2015,Baltimore City,245101507.02,62,4,0
MD,2015,Baltimore City,245101508.00,131,9,3
MD,2015,Baltimore City,245101509.00,92,10,3
MD,2015,Baltimore City,245101510.00,107,18,7
MD,2015,Baltimore City,245101511.00,123,8,3
MD,2015,Baltimore City,245101512.00,124,11,1
MD,2015,Baltimore City,245101513.00,161,9,2
MD,2015,Baltimore City,245101601.00,64,13,1
MD,2015,Baltimore City,245101602.00,75,3,0
MD,2015,Baltimore City,245101603.00,29,1,0
MD,2015,Baltimore City,245101604.00,81,17,4
MD,2015,Baltimore City,245101605.00,123,10,0
MD,2015,Baltimore City,245101606.00,95,10,1
MD,2015,Baltimore City,245101607.00,154,14,2
MD,2015,Baltimore City,245101608.01,101,0,0
MD,2015,Baltimore City,245101608.02,89,7,0
MD,2015,Baltimore City,245101701.00,33,0,0
MD,2015,Baltimore City,245101702.00,113,8,2
MD,2015,Baltimore City,245101703.00,66,7,2
MD,2015,Baltimore City,245101801.00,96,1,0
MD,2015,Baltimore City,245101802.00,33,5,1
MD,2015,Baltimore City,245101803.00,31,2,0
MD,2015,Baltimore City,245101901.00,75,8,1
MD,2015,Baltimore City,245101902.00,66,11,4
MD,2015,Baltimore City,245101903.00,91,12,1
MD,2015,Baltimore City,245102001.00,67,11,2
MD,2015,Baltimore City,245102002.00,92,10,1
MD,2015,Baltimore City,245102003.00,58,9,2
MD,2015,Baltimore City,245102004.00,49,9,1
MD,2015,Baltimore City,245102005.00,108,21,9
MD,2015,Baltimore City,245102006.00,72,6,1
MD,2015,Baltimore City,245102007.01,117,20,4
MD,2015,Baltimore City,245102007.02,28,3,0
MD,2015,Baltimore City,245102008.00,55,2,0
MD,2015,Baltimore City,245102101.00,51,1,0
MD,2015,Baltimore City,245102102.00,68,4,1
MD,2015,Baltimore City,245102201.00,57,0,0
MD,2015,Baltimore City,245102301.00,30,0,0
MD,2015,Baltimore City,245102302.00,26,1,0
MD,2015,Baltimore City,245102303.00,16,0,0
MD,2015,Baltimore City,245102401.00,67,0,0
MD,2015,Baltimore City,245102402.00,50,1,0
MD,2015,Baltimore City,245102403.00,47,1,0
MD,2015,Baltimore City,245102404.00,55,1,0
MD,2015,Baltimore City,245102501.01,68,4,1
MD,2015,Baltimore City,245102501.02,68,1,0
MD,2015,Baltimore City,245102501.03,57,1,0
MD,2015,Baltimore City,245102502.03,51,2,0
MD,2015,Baltimore City,245102502.04,130,4,1
MD,2015,Baltimore City,245102502.05,157,7,1
MD,2015,Baltimore City,245102502.06,58,2,1
MD,2015,Baltimore City,245102502.07,60,1,0
MD,2015,Baltimore City,245102503.01,28,4,1
MD,2015,Baltimore City,245102503.02,30,1,1
MD,2015,Baltimore City,245102503.03,59,3,1
MD,2015,Baltimore City,245102504.01,109,6,0
MD,2015,Baltimore City,245102504.02,190,2,0
MD,2015,Baltimore City,245102505.00,150,10,2
MD,2015,Baltimore City,245102601.01,106,4,0
MD,2015,Baltimore City,245102601.02,93,0,0
MD,2015,Baltimore City,245102602.01,174,5,1
MD,2015,Baltimore City,245102602.02,183,8,1
MD,2015,Baltimore City,245102602.03,71,2,0
MD,2015,Baltimore City,245102603.01,132,14,2
MD,2015,Baltimore City,245102603.02,151,6,2
MD,2015,Baltimore City,245102603.03,17,0,0
MD,2015,Baltimore City,245102604.01,117,1,1
MD,2015,Baltimore City,245102604.02,103,3,1
MD,2015,Baltimore City,245102604.03,50,2,0
MD,2015,Baltimore City,245102604.04,101,4,0
MD,2015,Baltimore City,245102605.01,188,7,2
MD,2015,Baltimore City,245102606.04,66,0,0
MD,2015,Baltimore City,245102606.05,145,2,1
MD,2015,Baltimore City,245102607.00,84,3,1
MD,2015,Baltimore City,245102608.00,123,9,3
MD,2015,Baltimore City,245102609.00,60,0,0
MD,2015,Baltimore City,245102610.00,145,12,3
MD,2015,Baltimore City,245102611.00,55,0,0
MD,2015,Baltimore City,245102701.01,48,4,2
MD,2015,Baltimore City,245102701.02,69,4,0
MD,2015,Baltimore City,245102702.00,31,1,1
MD,2015,Baltimore City,245102703.01,59,2,1
MD,2015,Baltimore City,245102703.02,28,0,0
MD,2015,Baltimore City,245102704.01,113,3,1
MD,2015,Baltimore City,245102704.02,60,7,1
MD,2015,Baltimore City,245102705.01,93,2,0
MD,2015,Baltimore City,245102705.02,87,2,0
MD,2015,Baltimore City,245102706.00,90,4,1
MD,2015,Baltimore City,245102707.01,65,3,0
MD,2015,Baltimore City,245102707.02,62,1,0
MD,2015,Baltimore City,245102707.03,48,2,0
MD,2015,Baltimore City,245102708.01,76,1,0
MD,2015,Baltimore City,245102708.02,85,2,0
MD,2015,Baltimore City,245102708.03,126,0,0
MD,2015,Baltimore City,245102708.04,85,2,0
MD,2015,Baltimore City,245102708.05,103,3,0
MD,2015,Baltimore City,245102709.01,94,4,0
MD,2015,Baltimore City,245102709.02,75,2,0
MD,2015,Baltimore City,245102709.03,60,3,0
MD,2015,Baltimore City,245102710.01,47,5,2
MD,2015,Baltimore City,245102710.02,110,5,2
MD,2015,Baltimore City,245102711.01,36,1,0
MD,2015,Baltimore City,245102711.02,26,0,0
MD,2015,Baltimore City,245102712.00,117,2,0
MD,2015,Baltimore City,245102713.00,36,2,1
MD,2015,Baltimore City,245102714.00,56,3,0
MD,2015,Baltimore City,245102715.01,76,0,0
MD,2015,Baltimore City,245102715.03,9,0,0
MD,2015,Baltimore City,245102716.00,124,11,1
MD,2015,Baltimore City,245102717.00,127,8,1
MD,2015,Baltimore City,245102718.01,80,8,2
MD,2015,Baltimore City,245102718.02,105,12,2
MD,2015,Baltimore City,245102719.00,69,3,2
MD,2015,Baltimore City,245102720.01,237,4,1
MD,2015,Baltimore City,245102720.02,295,3,0
MD,2015,Baltimore City,245102720.03,130,2,0
MD,2015,Baltimore City,245102801.01,77,4,1
MD,2015,Baltimore City,245102801.02,130,5,0
MD,2015,Baltimore City,245102802.00,92,9,3
MD,2015,Baltimore City,245102803.01,95,2,0
MD,2015,Baltimore City,245102803.02,73,6,4
MD,2015,Baltimore City,245102804.01,73,2,0
MD,2015,Baltimore City,245102804.02,24,1,0
MD,2015,Baltimore City,245102804.03,121,3,0
MD,2015,Baltimore City,245102804.04,64,0,0
MD,2015,Calvert,NA,151,0,0
MD,2015,Calvert,240098601.01,13,0,0
MD,2015,Calvert,240098601.02,17,0,0
MD,2015,Calvert,240098602.00,22,0,0
MD,2015,Calvert,240098603.00,24,0,0
MD,2015,Calvert,240098604.01,65,0,0
MD,2015,Calvert,240098604.02,24,0,0
MD,2015,Calvert,240098605.01,18,3,0
MD,2015,Calvert,240098605.02,14,0,0
MD,2015,Calvert,240098606.00,30,0,0
MD,2015,Calvert,240098607.01,10,0,0
MD,2015,Calvert,240098607.02,19,0,0
MD,2015,Calvert,240098607.03,21,0,0
MD,2015,Calvert,240098608.01,40,1,0
MD,2015,Calvert,240098608.02,29,1,0
MD,2015,Calvert,240098609.00,31,0,0
MD,2015,Calvert,240098610.01,5,0,0
MD,2015,Calvert,240098610.02,115,0,0
MD,2015,Caroline,NA,91,3,0
MD,2015,Caroline,240119550.00,74,1,0
MD,2015,Caroline,240119551.00,94,6,2
MD,2015,Caroline,240119552.00,89,2,1
MD,2015,Caroline,240119553.00,134,1,1
MD,2015,Caroline,240119554.00,37,0,0
MD,2015,Caroline,240119555.00,52,1,0
MD,2015,Caroline,240119556.00,114,2,0
MD,2015,Carroll,NA,163,0,0
MD,2015,Carroll,240135010.00,139,1,0
MD,2015,Carroll,240135020.00,30,2,0
MD,2015,Carroll,240135030.00,35,1,1
MD,2015,Carroll,240135041.00,45,1,0
MD,2015,Carroll,240135042.01,46,0,0
MD,2015,Carroll,240135042.02,26,0,0
MD,2015,Carroll,240135051.01,21,0,0
MD,2015,Carroll,240135051.02,33,1,0
MD,2015,Carroll,240135052.02,46,0,0
MD,2015,Carroll,240135052.03,18,0,0
MD,2015,Carroll,240135052.04,26,0,0
MD,2015,Carroll,240135061.00,64,2,0
MD,2015,Carroll,240135062.00,34,3,0
MD,2015,Carroll,240135075.00,25,1,0
MD,2015,Carroll,240135076.01,55,1,0
MD,2015,Carroll,240135076.02,35,0,0
MD,2015,Carroll,240135077.01,82,0,0
MD,2015,Carroll,240135077.02,40,1,0
MD,2015,Carroll,240135078.01,70,3,1
MD,2015,Carroll,240135078.02,31,0,0
MD,2015,Carroll,240135081.00,75,0,0
MD,2015,Carroll,240135082.00,58,1,0
MD,2015,Carroll,240135090.00,30,0,0
MD,2015,Carroll,240135100.00,11,0,0
MD,2015,Carroll,240135110.00,50,3,0
MD,2015,Carroll,240135120.00,12,0,0
MD,2015,Carroll,240135130.00,90,0,0
MD,2015,Carroll,240135141.00,17,0,0
MD,2015,Carroll,240135142.01,28,0,0
MD,2015,Carroll,240135142.02,18,1,0
MD,2015,Cecil,NA,327,3,0
MD,2015,Cecil,240150301.00,39,1,0
MD,2015,Cecil,240150302.00,43,1,0
MD,2015,Cecil,240150304.00,84,1,0
MD,2015,Cecil,240150305.01,46,0,0
MD,2015,Cecil,240150305.03,68,0,0
MD,2015,Cecil,240150305.04,153,3,0
MD,2015,Cecil,240150306.01,27,0,0
MD,2015,Cecil,240150306.02,55,1,1
MD,2015,Cecil,240150307.00,44,2,0
MD,2015,Cecil,240150309.01,141,0,0
MD,2015,Cecil,240150309.03,59,2,0
MD,2015,Cecil,240150309.04,55,1,0
MD,2015,Cecil,240150312.01,69,4,0
MD,2015,Cecil,240150312.02,65,5,0
MD,2015,Cecil,240150313.00,118,5,0
MD,2015,Cecil,240150314.00,42,2,1
MD,2015,Charles,NA,508,5,0
MD,2015,Charles,240178501.00,106,1,0
MD,2015,Charles,240178502.02,95,0,0
MD,2015,Charles,240178503.00,26,1,1
MD,2015,Charles,240178504.00,44,0,0
MD,2015,Charles,240178505.00,18,0,0
MD,2015,Charles,240178506.00,26,0,0
MD,2015,Charles,240178507.01,105,0,0
MD,2015,Charles,240178507.02,220,2,1
MD,2015,Charles,240178507.04,133,1,0
MD,2015,Charles,240178507.05,103,2,1
MD,2015,Charles,240178508.01,58,1,0
MD,2015,Charles,240178508.02,77,0,0
MD,2015,Charles,240178509.01,126,0,0
MD,2015,Charles,240178509.02,91,0,0
MD,2015,Charles,240178509.04,39,0,0
MD,2015,Charles,240178509.05,82,0,0
MD,2015,Charles,240178509.06,75,1,0
MD,2015,Charles,240178510.01,16,0,0
MD,2015,Charles,240178510.02,94,2,0
MD,2015,Charles,240178511.00,24,1,0
MD,2015,Charles,240178512.00,47,1,0
MD,2015,Charles,240178513.00,53,0,0
MD,2015,Charles,240178514.00,67,0,0
MD,2015,Dorchester,NA,163,7,1
MD,2015,Dorchester,240199701.00,25,0,0
MD,2015,Dorchester,240199702.00,77,1,0
MD,2015,Dorchester,240199703.00,44,1,0
MD,2015,Dorchester,240199704.00,65,2,0
MD,2015,Dorchester,240199705.00,103,0,0
MD,2015,Dorchester,240199706.00,64,2,0
MD,2015,Dorchester,240199707.00,49,2,0
MD,2015,Dorchester,240199708.00,16,0,0
MD,2015,Dorchester,240199709.00,24,0,0
MD,2015,Frederick,NA,558,2,0
MD,2015,Frederick,240217501.00,26,1,0
MD,2015,Frederick,240217502.00,11,0,0
MD,2015,Frederick,240217503.00,25,1,0
MD,2015,Frederick,240217504.00,67,1,1
MD,2015,Frederick,240217505.01,255,2,0
MD,2015,Frederick,240217505.02,251,3,0
MD,2015,Frederick,240217506.00,21,0,0
MD,2015,Frederick,240217507.00,174,1,0
MD,2015,Frederick,240217508.00,180,0,0
MD,2015,Frederick,240217509.00,29,0,0
MD,2015,Frederick,240217510.00,253,2,0
MD,2015,Frederick,240217512.00,122,0,0
MD,2015,Frederick,240217513.00,60,1,0
MD,2015,Frederick,240217514.00,92,0,0
MD,2015,Frederick,240217515.00,32,0,0
MD,2015,Frederick,240217516.00,30,0,0
MD,2015,Frederick,240217517.00,89,0,0
MD,2015,Frederick,240217518.00,56,1,0
MD,2015,Frederick,240217519.00,142,2,0
MD,2015,Frederick,240217520.00,73,0,0
MD,2015,Frederick,240217521.00,39,1,0
MD,2015,Frederick,240217522.00,106,1,0
MD,2015,Frederick,240217523.00,147,1,0
MD,2015,Frederick,240217524.00,132,4,0
MD,2015,Frederick,240217525.00,67,1,0
MD,2015,Frederick,240217526.00,104,3,0
MD,2015,Frederick,240217527.00,42,2,1
MD,2015,Frederick,240217528.00,64,1,0
MD,2015,Frederick,240217529.00,27,0,0
MD,2015,Frederick,240217530.00,87,4,2
MD,2015,Frederick,240217531.00,20,1,0
MD,2015,Frederick,240217532.00,26,1,1
MD,2015,Garrett,NA,54,0,0
MD,2015,Garrett,240230001.00,45,0,0
MD,2015,Garrett,240230002.00,35,0,0
MD,2015,Garrett,240230003.00,38,1,0
MD,2015,Garrett,240230004.00,46,0,0
MD,2015,Garrett,240230005.00,26,0,0
MD,2015,Garrett,240230006.00,62,0,0
MD,2015,Garrett,240230007.00,88,0,0
MD,2015,Harford,NA,452,2,0
MD,2015,Harford,240253011.02,19,1,0
MD,2015,Harford,240253011.03,71,0,0
MD,2015,Harford,240253011.04,56,0,0
MD,2015,Harford,240253012.01,23,0,0
MD,2015,Harford,240253012.02,53,1,0
MD,2015,Harford,240253012.03,107,1,0
MD,2015,Harford,240253013.01,54,0,0
MD,2015,Harford,240253013.02,178,4,2
MD,2015,Harford,240253014.01,110,1,0
MD,2015,Harford,240253014.02,31,0,0
MD,2015,Harford,240253015.00,8,0,0
MD,2015,Harford,240253016.01,158,1,0
MD,2015,Harford,240253016.02,136,1,0
MD,2015,Harford,240253017.01,92,0,0
MD,2015,Harford,240253017.02,100,0,0
MD,2015,Harford,240253021.00,20,0,0
MD,2015,Harford,240253022.00,32,1,0
MD,2015,Harford,240253024.00,51,1,0
MD,2015,Harford,240253025.00,54,0,0
MD,2015,Harford,240253028.01,47,0,0
MD,2015,Harford,240253028.02,91,0,0
MD,2015,Harford,240253029.01,58,1,1
MD,2015,Harford,240253029.02,58,0,0
MD,2015,Harford,240253031.00,57,0,0
MD,2015,Harford,240253032.01,29,0,0
MD,2015,Harford,240253032.02,61,0,0
MD,2015,Harford,240253033.00,29,0,0
MD,2015,Harford,240253034.00,26,0,0
